CMBODY             =                            4
      2458312.252904        89244014.226      -191219253.456        -6196555.439
      2458312.352904        89441562.045      -191112658.008        -6199169.595
      2458312.452904        89639015.659      -191005861.281        -6201777.221
      2458312.552904        89836374.844      -190898863.350        -6204378.313
      2458312.652904        90033639.374      -190791664.292        -6206972.868
      2458312.752904        90230809.024      -190684264.183        -6209560.882
      2458312.852904        90427883.570      -190576663.099        -6212142.350
      2458312.952904        90624862.786      -190468861.117        -6214717.269
      2458313.052904        90821746.448      -190360858.316        -6217285.634
      2458313.152904        91018534.330      -190252654.771        -6219847.443
      2458313.252904        91215226.207      -190144250.561        -6222402.690
      2458313.352904        91411821.855      -190035645.765        -6224951.373
      2458313.452904        91608321.049      -189926840.459        -6227493.487
      2458313.552904        91804723.564      -189817834.724        -6230029.028
      2458313.652904        92001029.176      -189708628.638        -6232557.993
      2458313.752904        92197237.659      -189599222.280        -6235080.378
      2458313.852904        92393348.790      -189489615.729        -6237596.178
      2458313.952904        92589362.343      -189379809.067        -6240105.390
      2458314.052904        92785278.094      -189269802.372        -6242608.011
      2458314.152904        92981095.819      -189159595.725        -6245104.036
      2458314.252904        93176815.294      -189049189.207        -6247593.461
      2458314.352904        93372436.293      -188938582.898        -6250076.283
      2458314.452904        93567958.592      -188827776.881        -6252552.498
      2458314.552904        93763381.968      -188716771.236        -6255022.102
      2458314.652904        93958706.196      -188605566.046        -6257485.092
      2458314.752904        94153931.052      -188494161.392        -6259941.463
      2458314.852904        94349056.312      -188382557.357        -6262391.212
      2458314.952904        94544081.751      -188270754.024        -6264834.334
      2458315.052904        94739007.146      -188158751.476        -6267270.827
      2458315.152904        94933832.272      -188046549.796        -6269700.687
      2458315.252904        95128556.907      -187934149.067        -6272123.909
      2458315.352904        95323180.825      -187821549.374        -6274540.490
      2458315.452904        95517703.803      -187708750.800        -6276950.427
      2458315.552904        95712125.618      -187595753.431        -6279353.715
      2458315.652904        95906446.045      -187482557.350        -6281750.351
      2458315.752904        96100664.861      -187369162.643        -6284140.331
      2458315.852904        96294781.843      -187255569.396        -6286523.651
      2458315.952904        96488796.766      -187141777.693        -6288900.308
      2458316.052904        96682709.407      -187027787.621        -6291270.298
      2458316.152904        96876519.544      -186913599.266        -6293633.618
      2458316.252904        97070226.952      -186799212.714        -6295990.263
      2458316.352904        97263831.408      -186684628.052        -6298340.231
      2458316.452904        97457332.689      -186569845.368        -6300683.516
      2458316.552904        97650730.572      -186454864.749        -6303020.117
      2458316.652904        97844024.834      -186339686.281        -6305350.028
      2458316.752904        98037215.250      -186224310.054        -6307673.247
      2458316.852904        98230301.600      -186108736.155        -6309989.770
      2458316.952904        98423283.659      -185992964.674        -6312299.593
      2458317.052904        98616161.204      -185876995.698        -6314602.713
      2458317.152904        98808934.014      -185760829.316        -6316899.125
      2458317.252904        99001601.864      -185644465.619        -6319188.828
      2458317.352904        99194164.532      -185527904.697        -6321471.815
      2458317.452904        99386621.796      -185411146.637        -6323748.086
      2458317.552904        99578973.434      -185294191.533        -6326017.634
      2458317.652904        99771219.221      -185177039.472        -6328280.458
      2458317.752904        99963358.937      -185059690.548        -6330536.554
      2458317.852904       100155392.358      -184942144.850        -6332785.917
      2458317.952904       100347319.262      -184824402.470        -6335028.545
      2458318.052904       100539139.427      -184706463.500        -6337264.434
